,SensorTime,Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor14,Sensor15,Sensor16,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor28,Sensor29,Sensor31,Sensor32,Sensor33,Sensor34,Sensor37,Sensor38,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor47,Sensor48,Sensor49,Sensor51,Sensor53,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor61,Sensor62,Sensor63,Sensor64,Sensor67,Sensor68,Sensor69,Sensor71,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,Sensor91,Sensor92,Sensor93,Sensor96,Sensor99,Sensor102,Sensor103,Sensor107,Sensor108,Sensor113,Sensor115,Sensor116,Sensor117,Sensor118,Sensor119,Sensor120,Sensor121,Sensor122,Sensor125,Sensor126,Sensor128,Sensor131,Sensor132,Sensor133,Sensor134,Sensor135,Sensor136,Sensor137,Sensor138,Sensor139,Sensor142,Sensor143,Sensor144,Sensor145,Sensor146,Sensor150,Sensor151,Sensor153,Sensor156,Sensor159,Sensor160,Sensor161,Sensor162,Sensor166,Sensor167,Sensor168,Sensor169,Sensor170,Sensor171,Sensor172,Sensor173,Sensor175,Sensor176,Sensor177,Sensor180,Sensor181,Sensor182,Sensor183,Sensor184,Sensor185,Sensor188,Sensor195,Sensor198,Sensor200,Sensor201,Sensor208,Sensor210,Sensor211,Sensor212,Sensor213,Sensor214,Sensor215,Sensor216,Sensor217,Sensor218,Sensor219,Sensor221,Sensor222,Sensor223,Sensor224,Sensor225,Sensor227,Sensor228,Sensor238,Sensor239,Sensor248,Sensor250,Sensor251,Sensor253,Sensor255,Sensor267,Sensor268,Sensor269,Sensor367,Sensor423,Sensor432,Sensor438,Sensor460,Sensor472,Sensor476,Sensor483,Sensor510,Sensor542,Sensor543,Sensor544,Sensor558,Sensor559,Sensor570,Sensor571,Sensor572,Sensor582,Sensor583,Sensor586,Sensor587,Sensor589,Pass_Fail
1496,2008-10-14 03:21:00,3073.57,2528.59,2217.4111,1032.2836,1.4802,100.0,101.3511,0.1195,1.4234,-0.0045,0.003,0.9768,196.7117,12.6488,409.9657,9.6006,187.1111,12.4784,1.4,-5526.75,2741.25,-3793.25,436.5,1.2863,71.2,2.4222,3.462,84.5602,9.193,50.6547,66.2301,86.31299999999999,81.13,2.067,70.0,364.7455,9.9347,139.3291,0.8881,136.99,1.0,133.6459,4.646,2849.0,-999.0,0.9487,4.6347,-1.1627,10.4144,118.1664,11.2145,21.1627,0.9833,149.1809,1.0,105.0266,-0.0105,-999.0,0.0026,-0.0324,-0.0037,0.009,-0.0096,-0.0714,7.5896,0.1284,2.3896,0.9884,1822.7572,0.2022,8382.2999,0.0613,-0.0011,0.0008,-999.0,0.0577,-0.1,-0.0125,-0.0245,-999.0,0.9568,608.1952,-999.0,57.8267,0.6056,0.9603,6.447,15.55,4.413,1.182,2.438,3.194,0.9991,2.2982,986.9524,44.5879,136.0,-999.0,-999.0,55.5,-999.0,6.26,0.0037,0.1935,0.038,0.0487,8.667,9.369,0.0056,-999.0,1547.0,665.0,2595.0,950.0,2.2,1.1,0.181,0.6729999999999999,0.3993,0.2272,0.2877,0.603,0.6709,0.3012,0.271,20.27,0.529,7.45,28.193,0.1021,-999.0,27.504,0.327,0.514,16.43,7.76,76.657,0.0862,-999.0,0.0246,0.0378,0.1059,0.0947,0.1197,0.0347,3.9907,0.0031,0.06,0.0009,86.2507,0.0395,414.2998,0.0137,0.0225,-999.0,0.005,0.0109,41.5754,0.0117,0.0151,0.2864,0.0852,13.828,2.7707,0.0029,68.5202,68.411,-999.0,20.5798,146.5067,14.0589,0.0,32.7345,0.1169999999999999,0.0104,0.0025,1.0827,0.2327,526.2355,2.1114,8.15,0.495,-999.0,0.0138,0.0162,117.7603,0
1497,2008-10-14 03:28:00,2962.43,2543.1,2201.2889,1015.437,2.1366,100.0,119.9011,0.1251,1.4448,0.0042,0.0017,0.962,197.4565,13.4669,415.699,9.8587,187.5979,12.5269,1.4041,-4939.0,-999.0,-3223.25,-546.5,1.2995,73.2667,2.2111,3.3451,83.8405,8.7164,-999.0,66.2013,86.3672,81.21,1.4269999999999998,70.0,363.3982,-999.0,140.4445,1.298,145.8218,1.0,172.3464,4.479,2918.0,0.9097,0.9436,4.5012,-0.7418,10.5456,119.7027,-999.0,20.7418,0.8975,152.2364,1.0,115.0192,0.0208,0.018,-0.0165,-0.0151,0.0083,0.0011,-0.0027,-0.0696,7.5106,0.1301,2.3367,-999.0,1829.8594,0.1716,8632.4399,0.178,-0.0006,-0.0009,-0.005,0.0307,-0.1011,-0.0108,-0.0746,-0.0705,0.9485,647.8838,-999.0,58.2904,0.595,0.9677,-999.0,15.55,4.413,-999.0,-999.0,3.194,0.9991,2.2982,986.9524,44.5879,104.0,94.7,95.7,42.5,118.174,6.08,0.0067,0.1377,0.0388,0.0606,10.507,5.553999999999999,0.0105,0.0465,2874.0,311.0,-999.0,1077.0,4.6,1.3,0.086,-999.0,0.7184,0.0885,0.3017,0.455,0.6572,0.2718,0.159,21.89,0.6579999999999999,14.16,19.124,0.1864,9.56,26.145,0.088,0.382,10.72,8.57,55.433,0.2024,0.0731,0.0489,0.0499,0.2546,-999.0,0.0893,0.0561,-999.0,0.0017,0.0341,0.0015,128.3752,0.019,662.4004,0.0178,0.0193,0.0047,0.0029,0.0191,86.6883,0.0011,0.0411,0.5374,0.0852,13.828,2.7707,-999.0,78.0209,74.5831,-999.0,15.17,72.9705,13.7936,406.6759,43.418,0.1136,0.0085,0.0021,-999.0,0.5539,526.2355,2.1114,8.15,0.4985,0.0132,0.0138,0.0162,117.7603,0
1498,2008-10-14 03:35:00,2918.48,2505.29,2204.6667,1078.786,-999.0,100.0,103.9611,0.1196,1.4174,0.0384,-999.0,0.9663,195.5345,14.4055,423.699,9.8472,185.6873,12.5582,1.4186,-5631.0,2510.25,-3606.25,-1354.3333,1.2677,74.0444,2.4444,3.4130000000000003,84.1675,9.004,50.144,66.0271,86.4814,12.77,4.597,70.0,351.7273,9.7225,151.5936,1.2,134.6173,1.0,217.4366,4.629,2813.0,0.9286,0.9481,4.5354,-999.0,9.8552,124.8709,9.5452,26.7227,0.9566,151.4573,1.0,132.1238,0.0199,0.0123,-0.0094,-0.0283,0.0077,0.0277,-0.0068,-0.0771,7.8582,0.1452,2.3917,0.9871,1701.5523,0.18870323218997362,-999.0,-0.074,0.0014,0.0006,-0.3308,-999.0,-0.0012,-0.0129,0.0214,-0.0685,0.9239,888.9527,0.9896,59.5625,0.5939,-999.0,6.2375,15.51,-999.0,1.102,2.51,3.204,-999.0,2.3025,-999.0,43.1645,152.0,143.0,-999.0,56.7,408.0831,5.36,0.0039,0.1585,0.068,0.0531,12.986,12.594,0.0105,-999.0,844.0,274.0,729.0,16320.0,3.4,1.9,0.091,0.933,0.5264,0.0841,-999.0,0.6249,0.7404,0.3394,0.251,-999.0,0.695,-999.0,30.565,0.1113,10.63,40.443000000000005,0.253,0.5529999999999999,17.92,-999.0,-999.0,0.0716,0.0553,0.0254,0.037,-999.0,-999.0,0.1195,-999.0,2.4374,0.0052,0.0698,-999.0,192.7689,0.059370448548812654,1041.0565875989446,-999.0,0.0168,-999.0,0.005,0.0263,173.0358,0.0012,0.0172,0.2019999999999999,0.0861,7.677,3.9777,0.005,90.1464,20.2149,77.7273,-999.0,187.7385,13.2817,449.5935,27.9612,0.114,0.0087,0.0025,0.9523,-999.0,536.5927,-999.0,6.82,0.5016,-999.0,0.0437,0.0596,136.2608,0
1499,2008-10-14 13:13:00,2924.54,2451.31,2190.7666,3530.2362,0.8017,100.0,83.8767,0.1249,1.3207,-0.0116,-0.0128,0.9625,199.5963,18.0388,431.1893,9.8015,189.7948,12.3896,1.4034,-5734.75,2806.25,-4147.25,209.75,1.2578,72.4,-999.0,3.2248,83.3726,8.7512,50.2712,66.1116,86.446,79.55,-999.0,70.0,344.9691,10.0561,140.9209,0.9341,134.9255,-999.0,-999.0,4.605,2803.0,0.9332,-999.0,4.5655,0.4445,9.9855,121.3655,9.4115,19.5555,0.6661,142.4264,1.0,159.765,-0.0224,-0.0202,-0.0295,-0.0616,0.0127,-0.0305,-0.0253,-0.0549,8.3931,0.1319,2.4225,-999.0,1798.0777,0.18870323218997362,8827.536865303431,-0.0465,0.0015,-0.0011,-999.0,-0.0977,-999.0,-0.0102,-0.0396,0.0139,0.9537,778.1142,0.9889,58.7687,0.5855,-999.0,6.2559,15.88,3.403,1.925,3.25,3.451,0.9987,2.3301,1010.0694,38.5409,234.0,138.5,96.5,27.9001,1258.052,-999.0,0.0029,0.0401,0.0466,0.0579,12.241,6.997999999999999,0.0125,0.0488,1495.0,414.0,-999.0,-999.0,4.5,-999.0,0.165,0.994,0.4433,-999.0,0.263,0.4988,-999.0,0.2314,0.373,20.68,0.593,13.89,30.031,0.0614,6.97,20.082,0.34,1.301,17.13,10.58,150.59799999999998,0.1074,0.0742,0.0376,-999.0,0.0944,0.0819999999999999,0.0776,0.0461,3.2471,0.0027,0.0721,0.0004,66.3705,0.059370448548812654,1041.0565875989446,0.0126,0.0093,0.0053,-999.0,0.0147,87.0496,-999.0,0.0222,0.3135,0.128,19.365,4.2447,0.0026,67.8592,50.00899999999999,90.393,14.6315,182.0111,26.0274,366.8727,52.0885,0.1133,0.0109,0.0027,1.069,0.2019,528.7918,2.0831,6.81,0.4985,0.0138,0.0148,0.0091,61.4005,0
1500,2008-10-14 13:16:00,3107.42,-999.0,2177.4333,-999.0,1.3321,100.0,83.17,0.1253,1.4119,-0.0053,0.0056,0.9652,196.504,9.1036,411.1353,9.8386,-999.0,12.6037,1.4304,-5554.75,2609.0,-4251.3333,1854.3333,1.2675,69.9667,2.0667,3.2563,87.0772,8.3823,50.4691,66.0609,86.9644,79.04,2.648,-999.0,350.44,9.8217,-999.0,1.3053,135.4391,1.0,206.3561,4.538,2852.0,-999.0,0.9508,4.5601,-1.5091,10.1449,121.7573,10.8065,-999.0,-999.0,147.3009,1.0,122.5998,-0.0286,0.0069,-0.0262,0.0211,0.0162,-0.0149,-0.0216,-999.0,7.6951,0.1343,2.4533,0.9914,1845.2409,0.18870323218997362,8827.536865303431,-0.0833,0.002,0.0006,-0.0178,0.0279,0.0699,-999.0,-0.0089,0.0868,0.9351,843.0966,0.99,56.5738,0.6005,0.9822,6.1254,15.88,3.403,1.925,3.25,-999.0,0.9987,2.3301,-999.0,38.5409,103.0,202.2,126.7,21.4001,-999.0,8.32,0.002,0.1837,0.0445,0.052,5.274,10.749,0.0103,-999.0,281.0,356.0,1576.0,24257.0,2.1,1.0,0.13,-999.0,0.7101,0.1531,0.4526,0.6607,0.7958,0.1836,0.31,19.35,0.58,15.65,32.559,0.1026,5.31,-999.0,0.298,1.208,-999.0,12.55,100.546,0.0942,0.0548,0.036,0.0641,0.1011,0.0694,-999.0,0.0546,-999.0,0.0045,-999.0,0.0022,122.7334,0.059370448548812654,1041.0565875989446,0.011,-999.0,0.0022,0.0044,0.0222,126.1402,0.0006,0.0522,0.2574,0.128,19.365,-999.0,0.0023,-999.0,37.0707,48.3871,21.6272,181.8351,18.683,791.3357,23.816,0.1152,0.0067,0.0018,1.344,0.7661,537.1318,2.2109,8.44,0.4985,0.0096,0.0141,0.025,176.9394,0
1501,2008-10-14 14:07:00,3033.22,2546.24,-999.0,2882.8558,1.5876,100.0,85.4189,0.1235,1.3159999999999998,-0.0139999999999999,0.0007,0.9642,197.1669,8.4107,414.0499,9.7499,187.4169,12.5596,-999.0,-5695.0,-999.0,-4401.5,3958.25,1.3055,73.9222,1.5556,3.3160000000000003,-999.0,8.3845,50.3494,65.9729,86.8972,81.39,2.501,70.0,-999.0,10.2001,134.6245,1.3907,144.42,1.0,229.7429,4.585,2879.0,0.9185,-999.0,4.5677,2.44,10.5956,-999.0,14.4828,17.56,0.9575,148.1755,1.0,105.127,-0.0151,-0.0201,-0.0188,0.0082,-0.0032,-0.0176,-0.0235,0.0314,7.5718,0.1362,2.476,0.982,1732.694,0.18870323218997362,8827.536865303431,-0.1131,-0.0017,0.0002,0.163,-0.066,0.0827,-0.0098,0.0259,0.122,0.9484,784.4956,-999.0,57.626000000000005,0.6014,0.9628,6.4955,15.88,3.403,1.925,3.25,3.451,0.9987,2.3301,1010.0694,38.5409,121.0,148.5,128.8,24.2,614.2949,9.3,0.0012,0.2034,0.0894,-999.0,-999.0,11.362,0.0112,-999.0,659.0,455.0,2648.0,26140.0,2.0,2.2,-999.0,0.504,0.5774,0.1081,0.2247,0.5877,0.6512,-999.0,0.326,23.17,0.57,14.71,15.0829,0.2079,4.47,81.623,0.11,-999.0,14.86,7.95,74.47,0.1088,0.0864,0.0706,0.0733,0.0882,-999.0,-999.0,0.0522,4.2145,0.0019,0.0754,0.022,131.1781,0.059370448548812654,1041.0565875989446,0.0126,-999.0,0.0045,0.0044,-999.0,60.9542,0.0008,-999.0,0.4091,0.128,-999.0,4.2447,0.0029,38.6649,60.1613,141.4286,35.528,102.6047,13.8121,-999.0,45.6853,0.1135,0.0091,0.0023,-999.0,0.3622,536.4482,1.4106,7.05,0.5015,0.0241,0.0236,0.0113,47.8577,0
1502,2008-10-14 14:15:00,2989.59,2506.0,2204.2889,2637.9989,1.5549,100.0,86.1089,0.1234,1.4089,0.0447,0.0027,0.9648,-999.0,15.3649,420.0638,10.004,186.8526,12.5169,1.3841,-6254.25,-999.0,-3595.5,-999.0,1.0657,74.5889,1.8111,4.6947,83.9888,8.886000000000001,50.1494,66.0072,-999.0,81.12,2.164,70.0,362.7882,10.1877,136.9709,1.3379,145.6173,1.0,187.7574,-999.0,-999.0,0.92,0.9577,4.5361,-3.45,10.6828,113.5209,16.75,23.45,1.0751,151.8982,1.0,108.9445,-0.0003,0.0161,-0.0289999999999999,0.0042,-0.0077,0.0006,-0.0151,0.0143,7.2634,0.1338,2.444,0.9897,1692.1908,0.18870323218997362,8827.536865303431,-0.0721,0.0028,0.0021,-0.243,0.0279,0.0413,-0.0143,0.0403,0.0014,0.9519,755.5239,0.9643,58.653,0.6053,0.9784,6.2366,-999.0,4.166,1.324,2.583,3.2110000000000003,0.9957,2.3058,984.0379,-999.0,123.0,79.5,79.4,27.2,487.2451,7.75,0.0015,0.1998,0.0757,0.0448,7.778,11.005999999999998,0.0103,0.0536,-999.0,162.0,347.0,-999.0,3.8,0.8,0.083,0.08,0.8153,0.128,0.3099,0.606,0.7251,0.2912,0.423,20.85,0.655,16.27,18.377,0.1548,7.87,91.396,0.096,0.391,12.84,6.11,91.159,0.066,0.0631,0.0304,0.0779,0.0985,0.1072,0.0633,0.0535,3.9487,0.0039,0.0845,0.0022,194.6327,0.059370448548812654,-999.0,-999.0,0.0127,0.0038,-999.0,0.0153,103.0555,0.0258,0.022,0.4272,0.0838,13.632,3.2183,0.0037,50.6218,9.651,44.1718,48.6777,76.6566,21.0668,392.535,-999.0,0.1119999999999999,0.0102,0.0023,1.0046,-999.0,538.1373,2.1186,8.4399,0.5041,0.0243,0.0244,0.0319,130.7654,0
1503,2008-10-14 14:43:00,2921.78,2483.77,2177.4333,2945.8855,1.3321,100.0,83.17,0.1253,1.2769,-0.0074,0.0086,0.9667,197.467,13.3439,411.5272,9.957,187.51,12.6037,1.4027,-6354.5,-999.0,-3741.25,333.25,0.556,-999.0,1.7222,2.0698,84.0132,9.152,-999.0,66.0632,86.236,78.21,2.8080000000000003,-999.0,363.7273,10.4685,124.7764,1.1079,141.4073,1.0,60.0506,4.463,2915.0,0.9082,0.9473,4.5341,4.9209,10.914,109.6973,8.7527,15.0791,0.9608,149.82,1.0,-999.0,-0.0392,-0.0051,-0.0334,-999.0,0.0007,-0.0082,-0.0262,-0.052,7.517,0.1309,2.3964,0.9746,1791.148,0.1849,-999.0,0.1136,-0.0002,-0.0008,0.1572,0.0074,0.0296,-0.012,0.0109,-999.0,0.9457,724.6560000000001,0.9899,56.5065,0.5828,0.9676,6.2924,15.88,3.403,1.925,3.25,3.451,0.9987,2.3301,1010.0694,-999.0,-999.0,69.4,149.9,21.4001,717.9661,8.32,0.002,0.1402,0.0387,0.0474,7.124,6.272,0.0093,0.0605,-999.0,305.0,717.0,249.0,3.4,0.6,0.123,0.096,0.7358,0.2786,0.4197,0.6199,0.804,0.2308,0.4,26.58,0.883,14.23,-999.0,0.1116,11.03,26.577,0.118,0.627,12.42,3.33,80.527,0.1241,0.0647,0.0541,0.0251,0.0985,0.1023,-999.0,0.0862,1.3682,-999.0,0.0328,0.0103,102.4259,0.0308,-999.0,0.0181,0.0185,0.003,0.0048,0.0216,174.02,0.0008,0.0399,0.4205,0.128,19.365,4.2447,-999.0,53.3877,19.1647,-999.0,44.2576,141.8992,16.5905,0.0,24.948,0.118,-999.0,-999.0,1.344,0.7661,532.1618,2.1401,7.11,0.5028,0.0112,0.0243,0.0249,102.4834,0
1504,2008-10-14 17:36:00,2905.07,2493.47,2192.7556,867.3027,1.7393,100.0,123.4244,0.1251,1.4443,-0.0025,-999.0,0.9641,197.1465,8.4577,412.5956,10.2437,186.9028,12.5169,-999.0,-6330.5,2295.5,-3607.0,339.25,-999.0,73.5667,-999.0,4.6683,83.9888,8.886000000000001,-999.0,-999.0,86.2011,81.12,2.164,70.0,354.8745,9.9507,145.4491,0.8899,-999.0,1.0,158.4379,4.563,2879.0,0.9306,0.9525,4.6246,-4.6173,9.6825,120.8318,4.4964,24.6173,0.9624,149.88,-999.0,124.7749,-0.0134,-0.0002,-0.0367,0.0166,0.0029,-0.013,-0.0264,0.0264,8.1698,0.1338,2.4381,-999.0,1825.8502,0.18870323218997362,8827.536865303431,-0.086,0.0006,-0.0007,0.0471,-0.0121,0.0399,-0.0094,-0.0682,-0.0397,0.9548,753.5341,0.9894,59.7162,0.5963,0.9794,6.3327,15.74,4.775,1.461,2.6710000000000003,-999.0,0.9965,2.2453,1015.5533,39.983,102.0,108.8,80.7,54.7,-999.0,8.09,0.0062,0.1445,0.0548,0.0682,5.016,8.918,0.0101,0.0728,161.0,52.0,-999.0,524.0,4.8,0.9,-999.0,0.154,-999.0,0.128,0.3099,0.606,0.7251,-999.0,0.423,17.03,0.406,6.92,21.626,0.0598,4.03,31.591,0.247,0.8109999999999999,5.18,7.24,99.764,0.0819999999999999,0.0335,0.0309,0.0649,0.09,0.1009,0.0887,0.0763,2.4431,0.0043,-999.0,0.0014,102.6923,0.059370448548812654,1041.0565875989446,0.0142,0.012,0.0055,0.0057,0.0186,114.5496,0.0009,0.0564,0.3844,0.0916,14.5,2.5593,0.0026,59.3067,5.822,46.5517,19.939,-999.0,14.9727,0.0,58.5885,-999.0,0.0085,0.002,1.0227,0.3072,538.1373,-999.0,8.4399,0.5006,0.011,0.0215,0.0175,81.281,0
1505,2008-10-14 19:15:00,-999.0,2529.82,2192.7889,1268.5852,1.9935,100.0,104.5867,0.1268,1.4241,0.0008,-0.0031,0.9712,-999.0,12.0612,422.943,9.6702,-999.0,12.6057,1.4237,-999.0,-999.0,-4981.75,-2335.3333,1.2723,75.0333,1.6333,3.2968,84.1675,9.004,50.144,66.0271,-999.0,12.77,4.597,70.0,349.5218,9.904,152.8255,1.205,138.9145,-999.0,191.9981,-999.0,2822.0,0.9266,0.9447,4.5342,-1.65,10.0689,131.1755,11.5891,21.65,0.8647,149.0336,1.0,115.3818,-0.0161,0.0121,-999.0,-999.0,-0.0087,-0.0348,-0.025,0.0207,-999.0,0.1309,2.4023,0.9823,1814.3705,0.18870323218997362,8827.536865303431,-0.1372,0.0003,-0.0004,-0.0647,0.0205,0.045,-0.0136,0.0494,-999.0,0.9567,775.1126,0.9892,60.2503,0.6033,0.9727,6.2071,15.74,-999.0,1.461,2.6710000000000003,3.259,0.9965,2.2453,1015.5533,39.983,96.0,224.1,170.2,57.7,644.683,5.55,0.0074,0.1144,0.0452,0.0511,12.952,4.275,0.0094,-999.0,986.0,570.0,5002.0,6227.0,6.1,1.0,0.096,0.489,0.5264,0.0841,0.4344,0.6249,-999.0,-999.0,0.251,20.04,0.511,8.76,32.414,0.1346,12.06,-999.0,0.249,0.428,21.2,-999.0,108.221,0.0662,0.054,0.0393,0.0633,0.0945,0.088,0.0738,-999.0,4.1406,-999.0,0.0627,0.0039,135.3843,0.059370448548812654,-999.0,0.0177,0.0148,0.0055,0.0066,0.0091,73.2383,0.0011,0.0291,0.2247,0.0916,14.5,2.5593,0.0023,107.3858,100.4065,61.2245,27.3331,182.9306,13.4462,447.205,40.5157,-999.0,0.0071,0.0022,-999.0,0.2306,536.2964,2.0719,8.39,0.4995,0.0178,0.0104,0.0127,122.5713,0
1506,2008-10-14 20:01:00,2883.88,2515.46,2177.4333,2945.8855,-999.0,100.0,-999.0,-999.0,1.3881,-0.0146,0.0048,0.9762,197.0141,10.6616,430.134,9.8374,187.1766,12.5914,1.39,-5093.75,2719.75,-2756.25,-999.0,1.2973,73.0,2.1111,-999.0,85.9625,8.7552,50.1251,66.2133,86.43799999999999,78.72,3.074,-999.0,347.6,9.912,145.0136,0.956,130.0791,1.0,72.7673,4.602,2820.0,0.9317,0.9524,4.611000000000001,-2.9818,-999.0,122.0318,10.1857,22.9818,0.8557,139.9827,1.0,90.3664,-0.0209,-0.0222,0.0538,0.0276,-999.0,-999.0,0.0041,0.0237,7.8386,0.1341,2.3737,-999.0,1777.6835,0.1968,8564.8599,-999.0,-0.0013,-999.0,-0.0267,-0.0233,0.0401,-0.0122,-0.0381,0.0852,0.9583,736.1004,0.9895,58.198,0.6073,-999.0,6.3965,15.88,3.403,1.925,3.25,3.451,0.9987,2.3301,1010.0694,38.5409,101.0,129.8,102.7,21.4001,717.9661,8.32,0.002,0.2351,-999.0,0.1035,5.768,8.812999999999999,0.0052,-999.0,926.0,295.0,2578.0,4802.0,4.0,1.9,0.14,0.916,0.7793,0.0421,0.2656,-999.0,0.6352,0.249,0.4539999999999999,22.16,0.93,14.28,-999.0,0.1537,9.04,28.025,0.33,0.813,16.05,16.41,61.6,0.1082,0.0532,0.0508,0.0493,0.1067,0.0872,0.0615,0.1181,3.2091,0.0032,0.0637,0.0011,85.2867,0.1335,892.3003,0.0161,0.0182,0.0023,0.0051,0.0238,-999.0,0.0012,0.0207,-999.0,0.128,19.365,4.2447,0.0027,54.1005,93.5329,-999.0,38.5132,157.57399999999998,28.1809,239.6396,-999.0,0.1149,0.0099,0.0027,1.0299,0.3974,536.4482,1.4106,7.05,0.4997,0.0136,0.02,0.0164,82.0875,0
1507,2008-10-14 20:30:00,2996.65,-999.0,2191.3556,1111.4764,-999.0,100.0,97.1556,0.121,1.2956,0.0005,0.0046,0.9751,-999.0,12.1021,420.1645,10.2747,184.7379,12.649,1.4018,-5193.25,2530.25,-3811.75,-200.5,1.3267,72.3,2.6889,3.3323,83.3726,8.7512,50.2712,66.1116,86.446,79.55,2.5860000000000003,70.0,346.4464,9.9728,-999.0,0.8599,133.7045,1.0,143.2621,4.6,2815.0,0.9336,0.9492,4.5531,2.0318,-999.0,125.2482,-999.0,17.9682,0.7766,146.1618,1.0,135.7362,-0.0127,0.0111,-0.0214,-0.0103,-999.0,-999.0,-0.005,-999.0,7.9526,0.1362,2.4808,0.9922,1840.5871,0.18870323218997362,8827.536865303431,-0.1331,0.0007,-999.0,-0.0325,-999.0,0.0389,-0.0101,-0.1061,0.0275,0.9484,791.9736,0.9895,58.5099,0.5903,0.9803,6.2771,15.74,-999.0,0.9885,2.951,3.5780000000000003,0.9964,-999.0,1004.653,-999.0,119.0,100.4,211.7,60.4001,329.892,4.49,0.0044,0.0876,0.0502,0.0897,10.041,6.015,0.0053,-999.0,648.0,46.0,-999.0,1160.0,3.8,1.3,0.08,0.422,0.4433,0.1044,0.263,0.4988,0.5958,0.2314,0.373,23.99,0.78,13.1,30.7469,0.0974,6.74,29.881,-999.0,-999.0,10.52,15.57,71.657,0.0961,0.0493,0.0407,0.0561,-999.0,0.0886,0.0551,0.0617,3.5635,0.0019,0.0742,0.0012,89.0863,0.059370448548812654,1041.0565875989446,0.018,0.0087,0.0024,-999.0,0.0163,160.9988,0.0012,0.019,0.3428,0.1283,14.619000000000002,4.5384,0.0025,82.9691,46.3567,48.3471,20.8576,167.4394,27.3469,443.1461,23.7037,0.1119,0.0081,0.0021,1.069,-999.0,526.2355,2.1114,8.15,0.5037,0.0145,0.0201,0.0106,52.6841,0
1508,2008-10-14 20:48:00,2992.07,-999.0,2191.3556,1111.4764,1.4549,100.0,97.1556,0.121,1.3636,-0.0103,-0.0056,0.967,197.4771,12.9528,430.2847,9.586,187.8911,12.5394,1.3948,-5465.75,2558.5,-4675.5,-6804.5,1.2917,73.4556,2.2556,3.1986,84.0447,8.941,-999.0,65.9873,86.2164,80.48,2.6,-999.0,364.6691,-999.0,138.8455,0.9245,-999.0,1.0,138.4885,4.592,2876.0,0.9205,-999.0,4.5377,-0.2255,10.5509,118.62,9.5871,20.2255,1.0331,-999.0,-999.0,97.0141,-0.043,-0.0065,-0.0354,-0.0232,-0.0015,-0.0227,-0.022,-0.0515,6.9894,0.1286,2.4503,0.985,1846.6229,0.18870323218997362,8827.536865303431,-0.0248,0.0009,-0.0021,0.1484,0.0214,0.0064,-0.0112,-0.0709,0.198,0.9278,909.3752,0.989,59.4308,0.5892,0.9807,6.1885,15.74,4.775,1.461,2.6710000000000003,3.259,-999.0,2.2453,1015.5533,39.983,81.0,-999.0,55.4,60.4001,329.892,4.49,0.0044,0.1198,0.0429,0.0483,11.539,5.99,0.0121,0.035,574.0,-999.0,3759.0,9505.0,3.3,1.2,0.093,0.5710000000000001,0.8623,-999.0,0.3002,0.6194,0.6331,0.1271,0.356,22.42,0.6859999999999999,14.37,16.172,0.128,6.3,-999.0,0.094,0.368,8.82,7.17,84.742,0.0784,0.0462,0.0299,0.0202,0.1089,0.0856,0.0776,0.0581,5.4688,-999.0,0.0423,0.0042,142.6219,0.059370448548812654,1041.0565875989446,0.0107,0.026,-999.0,0.0033,0.008,52.3416,0.0012,0.0367,0.3697,0.0916,14.5,2.5593,0.0028,89.0849,80.3978,53.202,15.9479,91.9986,21.2662,710.7692,26.8757,0.1152,0.0067,0.0018,1.0519,0.3136,532.3782,2.0882,9.63,0.5067,0.0471,0.0311,0.0317,101.9627,0
